Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
4246,17,239,Wellness Package,Absolutely incredible service!,2024-02-16
4247,3,138,Nail Care,Great experience.,2024-02-09
4248,1,176,Yoga Session,Liked the service.,2024-02-27
4249,2,94,Nail Care,Too expensive for what it is.,2023-12-31
4250,11,318,Massage,Best home service ever.,2024-02-21
4251,2,62,Facial,The pro was late.,2023-12-26
4252,5,115,Facial,Very convenient.,2024-01-27
4253,1,99,Facial,Too expensive for what it is.,2023-12-19
4254,1,153,Nail Care,"First time trying, was okay.",2024-02-26
4255,12,357,Wellness Package,Best home service ever.,2024-03-01
4256,2,52,Nail Care,Too expensive for what it is.,2023-12-30
4257,2,61,Facial,Not worth the price.,2023-12-27
4258,11,414,Wellness Package,Best home service ever.,2024-02-25
4259,1,101,Facial,Liked the service.,2024-03-01
4260,1,144,Massage,Easy to book.,2024-02-28
4261,2,50,Facial,The pro was late.,2023-12-27
4262,1,176,Facial,Easy to book.,2024-02-26
4263,10,407,Massage,Best home service ever.,2024-03-01
4264,1,183,Wellness Package,"First time trying, was okay.",2024-02-27
4265,2,149,Massage,Very convenient.,2024-01-03
4266,1,167,Massage,Liked the service.,2024-02-28
4267,1,191,Wellness Package,Liked the service.,2024-02-27
4268,17,332,Massage,Highly recommend the wellness package.,2024-03-01
4269,17,272,Wellness Package,Best home service ever.,2024-02-18
4270,14,386,Massage,Highly recommend the wellness package.,2024-02-23
4271,1,59,Facial,The pro was late.,2023-12-18
4272,4,139,Massage,Great experience.,2024-01-31
4273,1,161,Nail Care,"First time trying, was okay.",2024-02-26
4274,1,80,Nail Care,"First time trying, was okay.",2024-02-27
4275,17,290,Wellness Package,Absolutely incredible service!,2024-02-23
4276,2,82,Facial,Great experience.,2024-01-10
4277,12,463,Massage,Best home service ever.,2024-02-20
4278,1,91,Facial,Easy to book.,2024-02-29
4279,13,274,Wellness Package,Highly recommend the wellness package.,2024-02-19
4280,2,77,Nail Care,Too expensive for what it is.,2024-01-01
4281,2,101,Massage,Very convenient.,2024-01-05
4282,1,188,Wellness Package,Liked the service.,2024-02-27
4283,2,52,Nail Care,The pro was late.,2023-12-19
4284,18,328,Wellness Package,Best home service ever.,2024-02-22
4285,8,449,Wellness Package,Highly recommend the wellness package.,2024-03-01
4286,1,177,Facial,"First time trying, was okay.",2024-02-26
4287,1,72,Facial,The pro was late.,2023-12-20
4288,3,112,Facial,Good value for money.,2024-01-08
4289,1,97,Facial,Too expensive for what it is.,2023-12-08
4290,2,145,Facial,Very convenient.,2024-01-17
4291,4,119,Facial,Very convenient.,2024-01-18
4292,2,143,Facial,Good value for money.,2024-01-27
4293,4,107,Nail Care,Very convenient.,2024-02-10
4294,1,66,Facial,The pro was late.,2023-12-20
4295,11,460,Wellness Package,Absolutely incredible service!,2024-02-28
4296,8,250,Wellness Package,Highly recommend the wellness package.,2024-02-28
4297,2,79,Nail Care,Not worth the price.,2023-12-29
4298,8,369,Massage,Highly recommend the wellness package.,2024-02-19
4299,17,464,Wellness Package,Best home service ever.,2024-02-24
4300,3,86,Nail Care,Very convenient.,2024-01-30
4301,1,69,Nail Care,The pro was late.,2023-12-11
4302,1,178,Wellness Package,Liked the service.,2024-02-28
4303,2,119,Massage,Very convenient.,2024-01-26
4304,1,177,Facial,Easy to book.,2024-02-26
4305,5,117,Facial,Great experience.,2024-01-06
4306,5,107,Massage,Good value for money.,2024-02-09
4307,4,116,Facial,Good value for money.,2024-01-25
4308,3,142,Facial,Great experience.,2024-01-16
4309,1,96,Nail Care,Too expensive for what it is.,2023-12-14
4310,5,90,Facial,Great experience.,2024-02-11
4311,1,142,Facial,"First time trying, was okay.",2024-02-29
4312,1,158,Nail Care,Easy to book.,2024-02-29
4313,2,95,Massage,Good value for money.,2024-01-14
4314,4,146,Nail Care,Very convenient.,2024-02-07
4315,11,462,Wellness Package,Highly recommend the wellness package.,2024-02-21
4316,1,136,Facial,Liked the service.,2024-02-29
4317,1,78,Facial,The pro was late.,2023-12-22
4318,1,68,Facial,The pro was late.,2023-12-13
4319,1,118,Massage,"First time trying, was okay.",2024-02-26
4320,1,167,Nail Care,"First time trying, was okay.",2024-02-26
4321,3,126,Facial,Great experience.,2024-01-24
4322,2,147,Facial,Great experience.,2024-02-01
4323,3,130,Massage,Very convenient.,2024-01-11
4324,1,146,Wellness Package,"First time trying, was okay.",2024-02-26
4325,1,84,Facial,Too expensive for what it is.,2023-12-21
4326,1,124,Nail Care,Easy to book.,2024-02-28
4327,2,62,Nail Care,The pro was late.,2023-12-28
4328,1,188,Facial,Liked the service.,2024-03-01
4329,2,149,Facial,Very convenient.,2024-02-03
4330,17,291,Massage,Absolutely incredible service!,2024-02-21
4331,2,113,Facial,Good value for money.,2024-01-30
4332,18,407,Wellness Package,Highly recommend the wellness package.,2024-02-26
4333,16,222,Massage,Highly recommend the wellness package.,2024-02-27
4334,2,81,Nail Care,The pro was late.,2023-12-26
4335,3,143,Massage,Good value for money.,2024-01-07
4336,17,272,Massage,Best home service ever.,2024-03-01
4337,10,242,Wellness Package,Best home service ever.,2024-02-19
4338,2,122,Massage,Very convenient.,2024-01-23
4339,1,117,Wellness Package,Liked the service.,2024-02-26
4340,4,149,Massage,Good value for money.,2024-01-06
4341,1,75,Facial,The pro was late.,2023-12-09
4342,1,165,Yoga Session,Liked the service.,2024-02-26
4343,1,133,Yoga Session,"First time trying, was okay.",2024-03-01
4344,1,61,Nail Care,Not worth the price.,2023-12-30
4345,2,94,Facial,Not worth the price.,2023-12-16
4346,1,74,Facial,The pro was late.,2023-12-26
4347,1,73,Facial,Not worth the price.,2023-12-04
4348,2,88,Nail Care,Too expensive for what it is.,2023-12-29
4349,8,453,Wellness Package,Absolutely incredible service!,2024-02-26
4350,13,201,Massage,Best home service ever.,2024-02-19
4351,1,92,Nail Care,The pro was late.,2023-12-21
4352,12,433,Massage,Highly recommend the wellness package.,2024-02-18
4353,3,98,Nail Care,Very convenient.,2024-01-03
4354,2,99,Facial,Not worth the price.,2023-12-15
4355,1,88,Facial,Too expensive for what it is.,2023-12-06
4356,1,82,Nail Care,Not worth the price.,2023-12-08
4357,5,127,Massage,Great experience.,2024-01-19
4358,1,118,Wellness Package,Liked the service.,2024-02-27
4359,1,62,Nail Care,Too expensive for what it is.,2023-12-08
4360,1,119,Nail Care,"First time trying, was okay.",2024-03-01
4361,5,94,Nail Care,Good value for money.,2024-01-13
4362,2,52,Nail Care,Not worth the price.,2023-12-06
4363,3,81,Massage,Good value for money.,2024-01-19
4364,3,124,Massage,Good value for money.,2024-01-09
4365,15,254,Wellness Package,Best home service ever.,2024-02-17
4366,5,104,Nail Care,Very convenient.,2024-01-23
4367,1,54,Nail Care,Too expensive for what it is.,2023-12-03
4368,4,111,Facial,Very convenient.,2024-01-29
4369,1,157,Massage,"First time trying, was okay.",2024-02-26
4370,1,84,Yoga Session,Liked the service.,2024-02-26
4371,1,146,Massage,"First time trying, was okay.",2024-02-28
4372,2,140,Facial,Good value for money.,2024-01-11
4373,17,387,Massage,Absolutely incredible service!,2024-02-18
4374,12,299,Massage,Highly recommend the wellness package.,2024-02-28
4375,2,95,Nail Care,Too expensive for what it is.,2023-12-22
4376,4,80,Nail Care,Very convenient.,2024-01-10
4377,1,106,Massage,Easy to book.,2024-02-26
4378,1,101,Nail Care,"First time trying, was okay.",2024-03-01
4379,1,190,Facial,"First time trying, was okay.",2024-02-26
4380,1,154,Yoga Session,"First time trying, was okay.",2024-02-29
4381,2,59,Facial,The pro was late.,2023-12-31
4382,2,73,Facial,The pro was late.,2023-12-26
4383,13,425,Wellness Package,Best home service ever.,2024-02-29
4384,2,85,Nail Care,Very convenient.,2024-01-04
4385,3,103,Facial,Great experience.,2024-02-06
4386,4,126,Massage,Very convenient.,2024-01-19
4387,1,88,Facial,Not worth the price.,2023-12-30
4388,2,116,Facial,Very convenient.,2024-02-01
4389,1,195,Yoga Session,Liked the service.,2024-03-01
4390,1,144,Yoga Session,"First time trying, was okay.",2024-02-27
4391,2,148,Facial,Good value for money.,2024-01-04
4392,1,144,Yoga Session,"First time trying, was okay.",2024-02-26
4393,1,87,Facial,The pro was late.,2023-12-13
4394,2,143,Facial,Great experience.,2024-01-17
4395,1,120,Yoga Session,Easy to book.,2024-02-29
4396,12,238,Massage,Absolutely incredible service!,2024-02-21
4397,1,125,Wellness Package,Easy to book.,2024-02-28
4398,1,146,Nail Care,Easy to book.,2024-02-26
4399,11,270,Wellness Package,Highly recommend the wellness package.,2024-02-25
4400,1,180,Yoga Session,Liked the service.,2024-02-28
4401,4,148,Nail Care,Very convenient.,2024-01-21
4402,12,371,Massage,Best home service ever.,2024-03-01
4403,2,109,Facial,Good value for money.,2024-01-20
4404,14,351,Wellness Package,Highly recommend the wellness package.,2024-02-19
4405,3,149,Facial,Great experience.,2024-01-31
4406,1,72,Facial,Easy to book.,2024-02-29
4407,1,124,Massage,Easy to book.,2024-03-01
4408,1,96,Nail Care,Not worth the price.,2023-12-08
4409,2,75,Nail Care,Not worth the price.,2023-12-06
4410,1,103,Massage,"First time trying, was okay.",2024-02-27
4411,2,80,Nail Care,Not worth the price.,2023-12-25
4412,1,127,Massage,Easy to book.,2024-02-27
4413,1,65,Facial,Too expensive for what it is.,2023-12-14
4414,1,50,Facial,Not worth the price.,2023-12-16
4415,1,74,Yoga Session,Easy to book.,2024-02-26
4416,1,58,Nail Care,Too expensive for what it is.,2023-12-28
4417,1,59,Nail Care,Too expensive for what it is.,2023-12-09
4418,18,411,Massage,Highly recommend the wellness package.,2024-02-28
4419,18,304,Wellness Package,Best home service ever.,2024-02-24
4420,13,298,Massage,Best home service ever.,2024-02-26
4421,1,99,Facial,Liked the service.,2024-02-29
4422,1,189,Nail Care,Liked the service.,2024-02-26
4423,2,98,Nail Care,Too expensive for what it is.,2023-12-12
4424,3,92,Massage,Very convenient.,2024-02-10
4425,9,267,Wellness Package,Best home service ever.,2024-02-22
4426,1,92,Nail Care,Easy to book.,2024-02-27
4427,3,127,Nail Care,Great experience.,2024-01-16
4428,2,54,Facial,Not worth the price.,2023-12-03
4429,15,383,Wellness Package,Absolutely incredible service!,2024-02-16
4430,2,131,Nail Care,Good value for money.,2024-01-04
4431,4,139,Nail Care,Great experience.,2024-01-12
4432,1,199,Massage,Liked the service.,2024-03-01
4433,1,149,Facial,Easy to book.,2024-02-28
4434,1,55,Facial,Too expensive for what it is.,2023-12-17
4435,1,73,Facial,Too expensive for what it is.,2023-12-13
4436,3,138,Facial,Great experience.,2024-02-03
4437,13,424,Wellness Package,Highly recommend the wellness package.,2024-02-18
4438,1,73,Nail Care,The pro was late.,2023-12-04
4439,19,341,Massage,Highly recommend the wellness package.,2024-03-01
4440,1,80,Yoga Session,Easy to book.,2024-02-26
4441,2,96,Facial,Not worth the price.,2023-12-12
4442,1,174,Massage,Liked the service.,2024-02-29
4443,2,93,Nail Care,Great experience.,2024-01-08
4444,1,71,Facial,Liked the service.,2024-02-27
4445,1,82,Nail Care,Too expensive for what it is.,2023-12-26
4446,4,108,Facial,Very convenient.,2024-01-15
4447,12,356,Wellness Package,Absolutely incredible service!,2024-02-26
4448,2,84,Facial,Not worth the price.,2023-12-31
4449,2,119,Facial,Good value for money.,2024-02-02
4450,13,255,Massage,Absolutely incredible service!,2024-02-19
4451,12,291,Massage,Highly recommend the wellness package.,2024-02-27
4452,1,164,Yoga Session,"First time trying, was okay.",2024-02-28
4453,4,127,Nail Care,Great experience.,2024-01-03
4454,1,76,Facial,Liked the service.,2024-02-27
4455,14,431,Massage,Highly recommend the wellness package.,2024-02-26
4456,5,102,Nail Care,Very convenient.,2024-01-27
4457,1,112,Massage,"First time trying, was okay.",2024-02-29
4458,8,353,Wellness Package,Best home service ever.,2024-02-29
4459,1,64,Nail Care,The pro was late.,2023-12-25
4460,1,66,Nail Care,Not worth the price.,2023-12-30
4461,1,168,Facial,Liked the service.,2024-02-27
4462,13,295,Wellness Package,Highly recommend the wellness package.,2024-02-22
4463,3,104,Facial,Great experience.,2024-01-29
4464,1,196,Massage,"First time trying, was okay.",2024-02-26
4465,1,76,Nail Care,Not worth the price.,2023-12-18
4466,1,86,Nail Care,Too expensive for what it is.,2023-12-09
4467,1,167,Yoga Session,Liked the service.,2024-03-01
4468,1,159,Yoga Session,"First time trying, was okay.",2024-02-29
4469,13,222,Wellness Package,Best home service ever.,2024-02-27
4470,1,84,Wellness Package,Easy to book.,2024-02-26
4471,1,161,Facial,"First time trying, was okay.",2024-02-27
4472,1,118,Wellness Package,Easy to book.,2024-02-27
4473,2,85,Nail Care,Not worth the price.,2023-12-06
4474,14,346,Wellness Package,Highly recommend the wellness package.,2024-02-19
4475,12,466,Wellness Package,Best home service ever.,2024-02-26
4476,4,118,Massage,Good value for money.,2024-01-13
4477,1,147,Massage,"First time trying, was okay.",2024-02-29
4478,1,89,Nail Care,Easy to book.,2024-02-27
4479,4,82,Facial,Very convenient.,2024-02-03
4480,2,80,Facial,The pro was late.,2023-12-14
4481,1,147,Yoga Session,Liked the service.,2024-02-26
4482,9,459,Wellness Package,Absolutely incredible service!,2024-02-28
4483,1,56,Nail Care,The pro was late.,2023-12-14
4484,5,122,Facial,Great experience.,2024-01-22
4485,1,197,Nail Care,Liked the service.,2024-02-29
4486,1,118,Yoga Session,Liked the service.,2024-02-27
4487,3,121,Facial,Great experience.,2024-02-04
4488,1,168,Massage,Liked the service.,2024-03-01
4489,3,103,Nail Care,Great experience.,2024-01-28
4490,2,78,Nail Care,Not worth the price.,2023-12-12
4491,1,59,Facial,Not worth the price.,2023-12-10
4492,3,141,Facial,Great experience.,2024-01-04
4493,12,237,Wellness Package,Highly recommend the wellness package.,2024-02-18
4494,1,50,Facial,Not worth the price.,2023-12-30
4495,2,59,Facial,The pro was late.,2023-12-24
4496,2,137,Massage,Very convenient.,2024-01-05
4497,1,83,Nail Care,Not worth the price.,2023-12-03
4498,3,84,Nail Care,Good value for money.,2024-01-14
4499,5,136,Massage,Good value for money.,2024-01-12
4500,18,288,Wellness Package,Best home service ever.,2024-02-20
4501,1,117,Yoga Session,"First time trying, was okay.",2024-02-27
4502,3,95,Facial,Great experience.,2024-01-13
4503,4,121,Nail Care,Great experience.,2024-01-13
4504,1,161,Facial,"First time trying, was okay.",2024-03-01
4505,3,122,Nail Care,Good value for money.,2024-01-16
4506,4,92,Nail Care,Very convenient.,2024-01-11
4507,1,98,Wellness Package,Liked the service.,2024-02-27
4508,4,96,Nail Care,Great experience.,2024-02-15
4509,3,134,Massage,Good value for money.,2024-02-13
4510,1,85,Nail Care,Not worth the price.,2023-12-26
4511,4,142,Facial,Very convenient.,2024-01-31
4512,17,473,Wellness Package,Best home service ever.,2024-02-19
4513,1,67,Facial,The pro was late.,2023-12-21
4514,1,64,Nail Care,The pro was late.,2023-12-27
4515,4,86,Facial,Great experience.,2024-02-10
4516,1,141,Wellness Package,Liked the service.,2024-02-26
4517,1,82,Nail Care,Too expensive for what it is.,2023-12-31
4518,1,158,Nail Care,"First time trying, was okay.",2024-02-27
4519,2,112,Facial,Good value for money.,2024-02-08
4520,9,229,Wellness Package,Highly recommend the wellness package.,2024-02-18
4521,15,389,Wellness Package,Best home service ever.,2024-03-01
4522,1,72,Facial,Easy to book.,2024-02-29
4523,5,144,Facial,Good value for money.,2024-01-28
4524,18,362,Massage,Best home service ever.,2024-02-27
4525,2,85,Nail Care,Not worth the price.,2023-12-20
4526,12,485,Wellness Package,Best home service ever.,2024-02-26
4527,1,57,Nail Care,Too expensive for what it is.,2024-01-01
4528,9,408,Massage,Best home service ever.,2024-02-26
4529,17,385,Wellness Package,Absolutely incredible service!,2024-02-21
4530,1,70,Yoga Session,"First time trying, was okay.",2024-03-01
4531,5,98,Massage,Very convenient.,2024-02-14
4532,4,132,Massage,Great experience.,2024-01-16
4533,1,91,Facial,Not worth the price.,2023-12-09
4534,1,151,Yoga Session,Liked the service.,2024-02-28
4535,1,52,Facial,Not worth the price.,2023-12-18
4536,3,103,Massage,Great experience.,2024-01-15
4537,1,84,Nail Care,Too expensive for what it is.,2023-12-04
4538,16,499,Wellness Package,Highly recommend the wellness package.,2024-02-25
4539,1,109,Wellness Package,Easy to book.,2024-02-26
4540,1,176,Massage,Liked the service.,2024-02-26
4541,1,120,Nail Care,Easy to book.,2024-02-27
4542,2,140,Massage,Good value for money.,2024-02-09
4543,1,123,Nail Care,Liked the service.,2024-02-27
4544,2,85,Nail Care,The pro was late.,2023-12-29
4545,13,293,Wellness Package,Best home service ever.,2024-02-23
4546,12,475,Massage,Absolutely incredible service!,2024-02-18
4547,2,53,Nail Care,Too expensive for what it is.,2023-12-03
4548,5,118,Nail Care,Very convenient.,2024-01-14
4549,5,91,Nail Care,Good value for money.,2024-02-11
4550,2,83,Facial,Not worth the price.,2023-12-12
4551,3,134,Facial,Good value for money.,2024-01-29
4552,2,72,Nail Care,Not worth the price.,2023-12-11
4553,2,65,Nail Care,The pro was late.,2023-12-16
4554,8,386,Wellness Package,Absolutely incredible service!,2024-02-23
4555,2,99,Facial,The pro was late.,2023-12-21
4556,1,99,Facial,The pro was late.,2023-12-27
4557,13,460,Massage,Best home service ever.,2024-02-28
